id,hd,hr,gl,bf,proper,ra,dec,dist,mag,spect,bayer,flam,lum,con,hip
112364,216228.0,8694.0,,32Iot Cep,,22.82802,66.200408,35.3482,3.5,K0III,Iot,32.0,43.33112852118382,Cep,112724.0
109146,210745.0,8465.0,,21Zet Cep,,22.180908,58.201261,256.4103,3.39,K1Ibv SB,Zet,21.0,2523.480772480573,Cep,109492.0
104861,203280.0,8162.0,Gl 826,5Alp Cep,Alderamin,21.30963,62.585573,15.0376,2.45,A7IV-V,Alp,5.0,20.62528697846573,Cep,105199.0
107213,207098.0,8322.0,Gl 837,49Del Cap,Deneb Algedi,21.784011,-16.127286,11.8666,2.85,A5mF2 (IV),Del,49.0,8.8879171988482,Cap,107556.0
106642,206088.0,8278.0,GJ 4209,40Gam Cap,Nashira,21.668181,-16.662308,48.1464,3.69,A7III:mp...,Gam,40.0,67.4838730870757,Cap,106985.0
105175,203387.0,8167.0,,32Iot Cap,,21.370776,-16.834542,60.3136,4.28,G8III,Iot,32.0,61.48936385126264,Cap,105515.0
103804,200761.0,8075.0,,23The Cap,,21.099118,-17.232861,49.7265,4.08,A1V,The,23.0,50.25739801095915,Cap,104139.0
100020,193495.0,7776.0,,9Bet Cap,Dabih,20.350187,-14.781367,100.2004,3.05,A5:n,Bet,9.0,526.744488331906,Cap,100345.0
99743,192947.0,7754.0,,6Alp2Cap,Algedi,20.300904,-12.544852,32.4465,3.58,G6/G8III,Alp-2,6.0,33.91563869058218,Cap,100064.0
105540,204075.0,8204.0,,34Zet Cap,,21.444452,-22.411332,118.2033,3.77,G4Ibp...,Zet,34.0,377.7461093882191,Cap,105881.0
102647,198542.0,7980.0,,18Ome Cap,,20.863692,-26.919133,258.3979,4.12,K4III,Ome,18.0,1307.3744701631329,Cap,102978.0
102154,197692.0,7936.0,Gl 805,16Psi Cap,,20.76826,-25.270898,14.6778,4.13,F5V,Psi,16.0,4.180228289540324,Cap,102485.0
101095,195810.0,7852.0,,2Eps Del,Aldulfin,20.553547,11.303263,101.3171,4.03,B6III,Eps,2.0,218.37353276021747,Del,101421.0
101442,196524.0,7882.0,,6Bet Del,Rotanev,20.625816,14.595087,30.931,3.64,F5IV,Bet,6.0,29.16083798521233,Del,101769.0
101629,196867.0,7906.0,,9Alp Del,Sualocin,20.660635,15.912072,77.821,3.77,B9V,Alp,9.0,163.68165214278085,Del,101958.0
102201,197964.0,7948.0,,12Gam2Del,,20.77764,16.124296,38.7297,4.27,K1IV,Gam-2,12.0,25.58585886905645,Del,102532.0
101950,197461.0,7928.0,,11Del Del,,20.724315,15.074581,68.4463,4.43,A7IIIp d Del,Del,11.0,68.99220098440475,Del,102281.0
102500,198232.0,7965.0,,Alp Mic,,20.8328,-33.779722,116.0093,4.89,G8III,Alp,,129.65820353826285,Mic,102831.0
103406,199951.0,8039.0,,Gam Mic,,21.021517,-32.257767,70.2247,4.67,G8III,Gam,,58.1835211048072,Mic,103738.0
104802,202627.0,8135.0,,Eps Mic,,21.298966,-32.172539,55.8659,4.71,A0V,Eps,,35.514033498288214,Mic,105140.0
102895,198700.0,7986.0,,Bet Ind,,20.913498,-58.454155,187.6173,3.67,K0III,Bet,,1043.277881459965,Ind,103227.0
101445,196171.0,7869.0,Gl 794.1,Alp Ind,,20.626116,-47.291502,30.1477,3.11,K0III,Alp,,45.12321133443373,Ind,101772.0
104979,202730.0,8140.0,GJ 9733A,The Ind,,21.331096,-53.449427,30.2847,4.39,A5V,The,,14.008769839545833,Ind,105319.0
102287,198001.0,7950.0,,2Eps Aqr,Albali,20.794598,-9.495776,63.6943,3.78,A1V,Eps,2.0,108.74267195462436,Aqr,102618.0
105936,204867.0,8232.0,,22Bet Aqr,Sadalsuud,21.525982,-5.571172,164.7446,2.9,G0Ib,Bet,22.0,1635.3096517445822,Aqr,106278.0
108728,209750.0,8414.0,,34Alp Aqr,Sadalmelik,22.096399,-0.319851,160.5136,2.95,G2Ib,Alp,34.0,1483.200967181874,Aqr,109074.0
110049,212061.0,8518.0,GJ 9779,48Gam Aqr,Sadachbia,22.360938,-1.387331,50.2008,3.86,A0V,Gam,48.0,62.7480161997852,Aqr,110395.0
110614,213051.0,8558.0,,55Zet1Aqr,,22.480531,-0.019972,28.169,3.65,F3III-IV,Zet-1,55.0,23.96624529408638,Aqr,110960.0
111147,213998.0,8597.0,,62Eta Aqr,,22.589272,-0.117498,51.4668,4.04,B9IV-Vn,Eta,62.0,55.872743899402,Aqr,111497.0
112601,216386.0,8698.0,,73Lam Aqr,,22.87691,-7.579599,118.0638,3.73,M2IIIvar,Lam,73.0,391.2010393873511,Aqr,112961.0
114493,219449.0,8841.0,Gl 893.2A,91Psi1Aqr,,23.264859,-9.087737,45.9348,4.24,K0III,Psi-1,91.0,37.01689610332346,Aqr,114855.0
115073,220321.0,8892.0,,98    Aqr,,23.382842,-20.10058,50.1002,3.96,K0III,,98.0,56.96393733411836,Aqr,115438.0
113980,218594.0,8812.0,,88    Aqr,,23.157443,-21.17241,82.9876,3.68,K1III,,88.0,202.3019178678272,Aqr,114341.0
112776,216627.0,8709.0,,76Del Aqr,Skat,22.910837,-15.82082,49.2368,3.27,A3V,Del,76.0,103.8484455008274,Aqr,113136.0
112357,216032.0,8679.0,,71Tau2Aqr,,22.826528,-13.592632,97.371,4.05,K5III,Tau-2,71.0,198.061470897174,Aqr,112716.0
110776,213320.0,8573.0,,57Sig Aqr,,22.510782,-10.67795,88.8099,4.82,A0IVs,Sig,57.0,81.0587682464737,Aqr,111123.0
109657,211391.0,8499.0,,43The Aqr,Ancha,22.280565,-7.78329,57.4713,4.17,G8III-IV,The,43.0,61.773185859152,Aqr,110003.0
108793,209819.0,8418.0,,33Iot Aqr,,22.107286,-13.869679,53.7057,4.29,B8V,Iot,33.0,48.30588020397728,Aqr,109139.0
104184,201601.0,8097.0,,5Gam Equ,,21.172361,10.131579,36.2976,4.7,F0p,Gam,5.0,15.121678487917672,Equ,104521.0
104520,202275.0,8123.0,Gl 822A,7Del Equ,,21.241337,10.006981,18.4877,4.47,F5V+...,Del,7.0,4.848417387084461,Equ,104858.0
105229,203562.0,8178.0,,10Bet Equ,,21.381559,6.81114,101.4199,5.16,A3V,Bet,10.0,77.33925780489973,Equ,105570.0
104649,202447.0,8131.0,,8Alp Equ,Kitalpha,21.263731,5.247845,58.3431,3.92,G0III+...,Alp,8.0,80.16780633876789,Equ,104987.0
113008,216956.0,8728.0,Gl 881,24Alp PsA,Fomalhaut,22.960838,-29.622236,7.7036,1.17,A3V,Alp,24.0,17.587333541355722,PsA,113368.0
111601,214748.0,8628.0,,18Eps PsA,,22.677594,-27.043617,149.2537,4.18,B8V,Eps,18.0,413.047501990161,PsA,111954.0
108316,209014.0,8386.0,,12Eta PsA,,22.013951,-28.453736,250.6266,5.43,B8/B9V+...,Eta,12.0,368.1289736425313,PsA,108661.0
107265,207155.0,8326.0,,10The PsA,,21.795598,-30.898304,98.4252,5.02,A1V,The,10.0,82.87050779069826,PsA,107608.0
109076,210302.0,8447.0,Gl 849.1,15Tau PsA,,22.169093,-32.548407,18.2782,4.94,F6V,Tau,15.0,3.0760968147407075,PsA,109422.0
110841,213398.0,8576.0,,17Bet PsA,,22.52509,-32.346073,43.7828,4.29,A1V,Bet,17.0,32.12180933987984,PsA,111188.0
112886,216763.0,8720.0,,23Del PsA,,22.932472,-32.539628,47.259,4.2,G8III,Del,23.0,40.625619818684335,PsA,113246.0
108922,209952.0,8425.0,Gl 848.2,Alp Gru,Alnair,22.137209,-46.960975,30.9693,1.73,B7IV,Alp,,169.82436524617444,Gru,109268.0
110650,213009.0,8556.0,,Del1Gru,,22.487825,-43.495565,94.8767,3.97,G6/G8III,Del-1,,202.488330653056,Gru,110997.0
113770,218227.0,8787.0,,The Gru,,23.11465,-43.520358,40.4367,4.28,F5me...,The,,27.64394371220336,Gru,114131.0
114059,218670.0,8820.0,,Iot Gru,,23.17264,-45.246711,56.1798,3.88,K0III SB,Iot,,77.12585649892138,Gru,114421.0
111768,214952.0,8636.0,,Bet Gru,Tiaki,22.711115,-46.884577,54.2594,2.07,M5III,Bet,,380.8903764981352,Gru,112122.0
113278,217364.0,8747.0,,Zet Gru,,23.014677,-52.754137,33.3778,4.11,G8III,Zet,,22.019122114844777,Gru,113638.0
112263,215789.0,8675.0,GJ 9796,Eps Gru,,22.809239,-51.316864,39.5257,3.49,A3V,Eps,,54.65123745198719,Gru,112623.0
107742,207971.0,8353.0,,Gam Gru,Aldhanab,21.898808,-37.364852,64.7249,3.0,B8III,Gam,,230.14418174085063,Gru,108085.0
108765,209688.0,8411.0,,Lam Gru,,22.101914,-39.543353,74.239,4.47,M0III,Lam,,78.19878403894965,Gru,109111.0
109591,211388.0,8498.0,,1    Lac,,22.26616,37.748737,190.4762,4.14,K3III,,1.0,697.5896043328052,Lac,109937.0
110757,213420.0,8579.0,,6    Lac,,22.508128,43.123376,526.3158,4.52,B2IV,,6.0,3753.185242379142,Lac,111104.0
110675,213310.0,8572.0,,5    Lac,,22.492173,47.706887,505.0505,4.34,M0II,,5.0,4081.3139159697193,Lac,111022.0
110263,212593.0,8541.0,,4    Lac,,22.408609,49.476392,689.6552,4.55,B9Iab,,4.0,6269.024974761646,Lac,110609.0
110192,212496.0,8538.0,,3Bet Lac,,22.392675,52.229046,52.1105,4.42,G9III,Bet,3.0,40.36453929676048,Lac,110538.0
110822,213558.0,8585.0,,7Alp Lac,,22.521515,50.282491,31.4564,3.76,A1V,Alp,7.0,27.014690729572468,Lac,111169.0
